geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,country code,cc2,admin1 code,admin2 code,admin3 code,admin4 code,population,elevation,dem,timezone,modification date
713174,Artemivs’k,Artemivs'k,"Artemivs'k,Artemivs’k,Artemovsk,Artemovskiy,Artemowsk,Artëmovsk,Bakhmut,Артемовск,Артемівськ",48.59559,37.99987,P,PPLA2,UA,,5,,,,80500,,102,Europe/Kiev,2014-07-08
713175,Artemivs’k,Artemivs'k,"Artemivs'k,Artemivs’k,Artemovsk,Artëmovsk,Артемовск,Артемівськ",48.44061,38.732,P,PPL,UA,,14,,,,7616,250,282,Europe/Zaporozhye,2014-06-05
713202,Aromatnoye,Aromatnoye,"Aromatne,Aromatnoe,Aromatnoye,Rozental',Ароматне,Ароматное,Розента́ль",45.03678,34.39921,P,PPLA3,UA,,11,712585,11152826,,1772,318,318,Europe/Simferopol,2016-05-24
713203,Armyansk,Armyansk,"Armjans'k,Armjansk,Armyansk,Ermeni Bazar,Армянск,Армянськ",46.10919,33.69206,P,PPLA2,UA,,11,8449689,,,24442,,16,Europe/Simferopol,2017-03-28
713222,Arbuzynka,Arbuzynka,"Arbusinka,Arbuzinka,Arbuzynka,Арбузинка",47.90972,31.31963,P,PPLA2,UA,,16,,,,7140,,124,Europe/Kiev,2014-11-05
713245,Apostolove,Apostolove,"Apostolove,Apostolovo,Apostolovė,Apostolowe,Apostolowo,Apostołowo,a bo si tuo luo wei,abwstwlwfy,aposutorovu~e,apwstwlwfh,Апостолове,Апостолово,Ապոստոլովո,آپوستولوفه,أبوستولوفي,აპოსტოლოვო,アポーストロヴェ,阿波斯托洛韋",47.66003,33.71369,P,PPLA2,UA,,4,,,,15828,,87,Europe/Kiev,2016-05-07
713259,Antratsyt,Antratsyt,"Antracit,Antracita,Antracyt,Antracytas,Antratit,Antratsit,Antratsot,Antratsyt,Antratsõt,Antratsıt,Antrazyt,Antrațît,Bokovo-Antratsit,an te la qi te,antratsyt,Антрацит,Անտրացիտ,آنتراتسیت,أنتراتسيت,ანტრაციტი,安特拉齊特",48.11503,39.09128,P,PPLA2,UA,,14,,,,61600,,235,Europe/Zaporozhye,2014-07-08
713316,Antoniny,Antoniny,"Antonini,Antoniny,Антоніни",49.80974,26.87714,P,PPL,UA,,9,,,,2592,,286,Europe/Kiev,2016-11-22
713389,Andrushivka,Andrushivka,"Andruschowka,Andrushevka,Andrushivka,Andrushjovka,Andrushovka,Андрушёвка,Андрушівка",50.02288,29.02023,P,PPLA2,UA,,27,,,,9522,,212,Europe/Kiev,2014-10-01
713499,Anan’yiv,Anan'yiv,"Anan'iv,Anan'yer,Anan'yev,Anan'yiv,Anan’yer,Anan’yev,Anan’yiv,Ананьїв",47.72106,29.94502,P,PPLA2,UA,,17,,,,0,,82,Europe/Kiev,2014-11-05
713504,Amvrosiyivka,Amvrosiyivka,"Amvrosievka,Amvrosiivka,Amvrosiyevka,Amvrosiyivka,Donetsko Amerskevka,Donetsko-Amvrosiyevka,Donezko-Amwrossijewka,Амвросиевка,Амвросіївка",47.79348,38.47768,P,PPLA2,UA,,5,,,,21307,,141,Europe/Kiev,2014-08-06
713505,Amurskoye,Amurskoye,"Alabash-Konrat,Amurs'ke,Amurskoe,Amurskoye,Алаба́ш-Конра́т,Амурское,Амурське",45.27822,34.12823,P,PPLA3,UA,,11,704383,11152908,,2687,91,92,Europe/Simferopol,2016-07-21
713513,Alushta,Alushta,"Aloushta,Alshta,Aluschta,Alushta,Alusta,Aluszta,Aluşta,Alušta,Ałuszta,allusyuta,Алушта,알루슈타",44.67728,34.4097,P,PPLA2,UA,,11,8449688,,,29586,,40,Europe/Simferopol,2016-05-17
713514,Alupka,Alupka,"Aloupka,Alupk,Alupka,Alupko,Ałupka,a lu pu ka,alwbka,alwpka,Αλούπκα,Алупка,Алупко,Ալուպկա,آلوپکا,ألوبكا,ალუპკა,阿盧普卡",44.41808,34.04531,P,PPL,UA,,11,8449687,,,7849,90,84,Europe/Simferopol,2016-06-04
713577,Alekseyevka,Alekseyevka,"Alekseevka,Alekseyevka,Ehski-Alikech,Oleksiivka,Алексеевка,Олексіївка,Эски́-Алике́ч",45.58194,33.6298,P,PPLA3,UA,,11,697572,11152992,,913,72,69,Europe/Simferopol,2016-08-10
713633,Oleksandrivka,Oleksandrivka,"Aleksandrovka,Alexandrowka,Oleksandrivka,Олександрівка",48.70837,36.91561,P,PPLA2,UA,,5,,,,0,,118,Europe/Kiev,2016-03-10
713676,Oleksandrivka,Oleksandrivka,"Aleksandrovka,Oleksandrivka,Roksandrovka,Александровка,Олександрівка",46.83826,32.76116,P,PPL,UA,,16,,,,5653,,37,Europe/Kiev,2017-06-07
713683,Oleksandrivka,Oleksandrivka,"Aleksandrovka,Oleksandrivka,Александровка,Олександрівка",46.32893,30.63481,P,PPL,UA,,17,,,,4990,,30,Europe/Kiev,2015-02-06
713686,Aleksandrovka,Aleksandrovka,"Aleksandrovka,Bij-Akaj-Kemel'chi,Oleksandrivka,Александровка,Бий-Ака́й-Кемельчи́,Олександрівка",45.57654,34.09947,P,PPLA3,UA,,11,704383,11152907,,1301,32,32,Europe/Simferopol,2016-07-21
713716,Alchevs’k,Alchevs'k,"Alchevs'k,Alchevsk,Alchevskoe,Alchevs’k,Kommunarsk,Voroshilovsk,Woroschilowsk,Алчевск,Алчевськ",48.46893,38.81669,P,PPL,UA,,14,,,,116000,,211,Europe/Zaporozhye,2014-06-05
713734,Andreyevka,Andreyevka,"Akleiz,Andreevka,Andreyevka,Andriivka,Аклеи́з,Андреевка,Андріївка",44.81663,33.56313,P,PPLA3,UA,,20,700468,11153382,,1498,28,29,Europe/Simferopol,2016-05-23
713743,Yakymivka,Yakymivka,"Akimivka,Akimovka,Akimowka,Jakimivka,Yakymivka,Акимовка,Якимівка",46.69972,35.15916,P,PPLA2,UA,,26,,,,12353,,19,Europe/Zaporozhye,2015-04-08
713745,Akimovka,Akimovka,"Akimovka,Jakimivka,Акимовка,Якимівка",45.51981,34.82438,P,PPLA3,UA,,11,700018,11152961,,1312,11,12,Europe/Simferopol,2016-08-09
713749,Okhtyrka,Okhtyrka,"Achtyrka,Akhtirka,Akhtyrka,Okhtirka,Okhtyrka,Ахтырка,Охтирка",50.31036,34.89879,P,PPLA2,UA,,21,,,,49818,,111,Europe/Kiev,2014-07-08
713759,Agrarnoye,Agrarnoye,"Agrarne,Agrarnoe,Agrarnoye,Аграрне,Аграрное",45.01596,34.05725,P,PPL,UA,,11,8449684,,,3754,258,237,Europe/Simferopol,2016-06-09
713766,Lekarstvennoye,Lekarstvennoye,"Agach-Ehli,Lekarstvennoe,Lekarstvennoye,Likarstvenne,Ага́ч-Эли́,Лекарственное,Лікарственне",44.94194,33.82229,P,PPL,UA,,11,693803,11152618,,1241,109,100,Europe/Simferopol,2016-05-23
713772,Aeroflotskiy,Aeroflotskiy,"Aehroflotskij,Aeroflots'kij,Aeroflotskiy,Аерофлотський,Аэрофлотский",45.01816,33.99961,P,PPL,UA,,11,8449684,,,1768,,204,Europe/Simferopol,2016-06-09
713784,Adzhamka,Adzhamka,"Adzhamka,Аджамка",48.54245,32.53542,P,PPL,UA,,10,,,,3859,,120,Europe/Kiev,2016-06-04
713816,Abrikosovka,Abrikosovka,"Abrikosivka,Abrikosovka,Najman,Абрикосовка,Абрикосівка,Найма́н",45.10759,35.10139,P,PPLA3,UA,,11,705800,11152891,,1079,139,140,Europe/Simferopol,2016-07-21
793657,Malynivka,Malynivka,"Malinivka,Malinovka,Malynivka,Малиновка,Малинівка",49.81667,36.73333,P,PPL,UA,,7,,,,7502,,100,Europe/Kiev,2014-06-26
829745,Kopashnovo,Kopashnovo,"Gernyes,Gernyés,Kopashneve,Kopashnevo,Kopashnovo,Копашневе,Копашново",48.2197,23.48457,P,PPL,UA,,25,,,,3010,,241,Europe/Uzhgorod,2012-05-06
829788,Narkevychi,Narkevychi,"Narkevici,Narkevychi,Yasne,Наркевичі",49.51717,26.64178,P,PPL,UA,,9,,,,1631,,305,Europe/Kiev,2012-01-19
829795,Kirove,Kirove,"Kirove,Kirovo,Кирово,Кірове",47.65311,35.69512,P,PPL,UA,,26,,,,3291,,37,Europe/Zaporozhye,2012-01-19
832388,Novosel’skoye,Novosel'skoye,"Novosel'skoe,Novosel'skoye,Novosel’skoye,Novosil's'ke,Новосельское,Новосільське",45.50357,32.7225,P,PPLA3,UA,,11,710690,11153140,,2424,15,15,Europe/Simferopol,2016-08-15
832394,Orekhovo,Orekhovo,"Orekhovo,Orikhove,Орехово,Оріхове",45.12944,33.6318,P,PPLA3,UA,,11,694905,11153101,,3049,20,20,Europe/Simferopol,2016-08-12
860012,Krasni Okny,Krasni Okny,"Krasni Okni,Krasni Okny,Krasnyye Okny,Okna,Okny,Красні Окни",47.54044,29.46001,P,PPLA2,UA,,17,,,,5461,,93,Europe/Kiev,2017-03-30
864871,Kuchurhan,Kuchurhan,"Kuchurgan,Kuchurhan,Кучурган",47.16302,29.78937,P,PPL,UA,,17,,,,3183,,54,Europe/Kiev,2012-01-20
864933,Smyga,Smyga,"Smiga,Smyga,Смига,Смыга",50.2391,25.76575,P,PPL,UA,,9,,,,2800,,225,Europe/Kiev,2012-02-02
865086,Tayirove,Tayirove,"Tairove,Tairovo,Tayirove,Таїрове",46.36313,30.64891,P,PPL,UA,,17,,,,1849,,19,Europe/Kiev,2015-02-07
865087,Teplodar,Teplodar,"Teplodar,Теплодар",46.50585,30.32521,P,PPL,UA,,17,,,,8502,,78,Europe/Kiev,2015-02-07
6559559,Horishni Plavni,Horishni Plavni,"Gorishni Plavni,Gorishnie Plavni,Horichni Plavni,Horishni Plavni,Komsomol's'k,Komsomol'sk,Komsomolsk,Komsomolsk i Ukraina,Komsomolsk na Dnepru,Komsomolska,Komsomoļska,gong qing cheng,komsomolsikeu,kwmswmwlsk  awkrayn,qwmswmwlsq,Горишние Плавни,Горішні Плавні,Комсомолск,Комсомольск,Комсомольськ,Комсомољск на Дњепру,Կոմսոմոլսկ,קומסומולסק,کومسومولسک، اوکراین,კომსომოლსკი,共青城,콤소몰시크",49.01018,33.63567,P,PPLA2,UA,,18,,,,51740,,69,Europe/Kiev,2017-08-29
6930327,Slavutych,Slavutych,"Gorad Slavucich,Slavoetytsj,Slavoutytch,Slavutic,Slavutica,Slavutich,Slavutici,Slavutiča,Slavutots,Slavutyc,Slavutych,Slavutycius,Slavutytj,Slavutyts,Slavutytsj,Slavutytš,Slavutyč,Slavutyčius,Slavutîci,Slavutõtš,Slavutıç,Slawutycz,Slawutytsch,Szlavutics,Sławutycz,aslawwtych,si la fu di qi,surabuchitchi,Горад Славуціч,Славутич,Սլավուտիչ,اسلاووتیچ,სლავუტიჩი,スラブチッチ,斯拉夫蒂奇",51.51964,30.73434,P,PPL,UA,,13,,,,25000,,136,Europe/Kiev,2016-03-21
6931023,Orzhiv,Orzhiv,"Orzhiv,Оржів",50.8,26.12,P,PPL,UA,,19,,,,4125,,203,Europe/Kiev,2012-12-01
6957703,Kurskoye,Kurskoye,"Kishlav,Kurs'ke,Kurskoe,Kurskoye,Кишла́в,Курское,Курське",45.02908,34.93623,P,PPLA3,UA,,11,712585,11152836,,1204,217,211,Europe/Simferopol,2016-05-31
6957910,Rovnoye,Rovnoye,"Karasan,Rivne,Rovnoe,Rovnoye,Караса́н,Ровное,Рівне",45.35134,34.3523,P,PPLA3,UA,,11,704383,11152927,,1399,53,55,Europe/Simferopol,2016-07-27
6974509,Kashtanovoye,Kashtanovoye,"Kashtanove,Kashtanovoe,Kashtanovoye,Каштанове,Каштановое",44.8321,34.05912,P,PPL,UA,,11,693803,11152617,,1028,271,275,Europe/Simferopol,2016-05-23
6974567,Levadki,Levadki,"Levadki,Левадки",44.87083,34.04278,P,PPL,UA,,11,693803,11152624,,1036,329,320,Europe/Simferopol,2016-05-23
6975347,Beloglinka,Beloglinka,"Aktachi-Kijat,Beloglinka,Biloglinka,Актачи́-Кия́т,Белоглинка,Білоглинка",44.9949,34.04167,P,PPL,UA,,11,693803,11152609,,1989,207,205,Europe/Simferopol,2016-05-23
6976172,Komsomol’skoye,Komsomol'skoye,"Komsomol's'ke,Komsomol'skoe,Komsomol'skoye,Комсомольское,Комсомольське",45.019,34.03049,P,PPL,UA,,11,8449684,,,4447,223,231,Europe/Simferopol,2016-06-09
6980613,Malen’koye,Malen'koye,"Kichkine,Malen'ke,Malen'koe,Malen'koye,Malen’koye,Кичкине́,Маленьке,Маленькое",45.07585,33.99942,P,PPL,UA,,11,693803,11152586,,1546,164,164,Europe/Simferopol,2016-05-23
6981547,Solnechnoye,Solnechnoye,"Solnechnoe,Solnechnoye,Sonjachne,Солнечное,Сонячне",45.04767,34.0838,P,PPL,UA,,11,693803,11152610,,1015,199,182,Europe/Simferopol,2016-05-23
6982930,Fontany,Fontany,"Fontani,Fontany,Jagmurcha,Фонтани,Фонтаны,Ягмурча́",44.89717,34.07297,P,PPL,UA,,11,693803,11152624,,2681,359,326,Europe/Simferopol,2016-05-23
6982932,Zalesye,Zalesye,"Zales'e,Zalesye,Zalissja,Залесье,Залісся",44.88687,34.10168,P,PPL,UA,,11,693803,11152617,,1063,432,422,Europe/Simferopol,2016-05-23
6982946,Konstantinovka,Konstantinovka,"Konstantinovka,Kostjantinivka,Константиновка,Костянтинівка",44.85511,34.12069,P,PPL,UA,,11,693803,11152617,,1354,426,425,Europe/Simferopol,2016-05-23
6983708,Urozhaynoye,Urozhaynoye,"Brusilovo,Chojunchi,Chujuncha,Cujuncu,Urozhajne,Urozhajnoe,Urozhaynoye,Čujunču,Бруси́лово,Урожайне,Урожайное,Чоюнчи́,Чуюнча́",45.04522,34.13511,P,PPLA3,UA,,11,693803,11152623,,3350,175,203,Europe/Simferopol,2017-03-28
6984570,Trudovoye,Trudovoye,"Trudove,Trudovoe,Trudovoye,Трудове,Трудовое",44.99133,34.20311,P,PPLA3,UA,,11,693803,11152621,,2173,370,381,Europe/Simferopol,2016-05-23
6988115,Mel’nichnoye,Mel'nichnoye,"Mel'nichne,Mel'nichnoe,Mel'nichnoye,Mel’nichnoye,Terekli-Shejkh-Ehli,Мельничне,Мельничное,Терекли́-Шейх-Эли́",45.19885,34.42012,P,PPLA3,UA,,11,712585,11152837,,746,157,158,Europe/Simferopol,2016-05-31
6997290,Drofino,Drofino,"Bol'shoj Matis,Drofine,Drofino,Malyj Matis,Большой Матис,Дрофине,Дрофино,Малый Матис",45.28629,34.61589,P,PPLA3,UA,,11,700018,11152962,,779,62,62,Europe/Simferopol,2016-08-10
6997414,Kostochkovka,Kostochkovka,"Ehshkene,Kistochkivka,Kostochkovka,Косточковка,Кісточківка,Эшкене́",45.31747,34.67418,P,PPLA3,UA,,11,700018,11152971,,892,48,51,Europe/Simferopol,2016-08-10
7018897,Razdol’noye,Razdol'noye,"Razdol'noe,Razdol'noye,Razdol’noye,Rozdol'ne,Раздольное,Роздольне",45.36161,34.85482,P,PPL,UA,,11,693058,11153131,,1008,23,22,Europe/Simferopol,2016-08-15
7018913,Nekrasovo,Nekrasovo,"Bol'shevik,Nekrasove,Nekrasovo,Большевик,Некрасове,Некрасово",45.42453,34.28545,P,PPL,UA,,11,704383,11152927,,1026,49,49,Europe/Simferopol,2016-07-27
7019389,Uvarovka,Uvarovka,"Burnas,Burnash,Burnaš,Uvarivka,Uvarovka,Бурна́ш,Уваровка,Уварівка",45.45108,34.78812,P,PPLA3,UA,,11,700018,11152980,,1136,21,21,Europe/Simferopol,2017-03-28
7019390,Listvennoye,Listvennoye,"Listvennoe,Listvennoye,Listvinne,Лиственное,Листвинне",45.48086,34.81087,P,PPLA3,UA,,11,700018,11152972,,549,19,17,Europe/Simferopol,2016-08-10
7019905,Vol’noye,Vol'noye,"Frajleben,Vil'ne,Vol'noe,Vol'noye,Vol’noye,Вольное,Вільне,Фрайле́бен",45.5657,34.3036,P,PPLA3,UA,,11,709333,11152845,,1982,,41,Europe/Simferopol,2016-06-07
7020107,Roshchino,Roshchino,"Roshchino,Roshhine,Roshhino,Рощине,Рощино",45.60916,34.37992,P,PPLA3,UA,,11,709333,11152863,,928,31,33,Europe/Simferopol,2016-06-09
7021000,Suvorovo,Suvorovo,"Suvorove,Suvorovo,Суворове,Суворово",46.08865,33.688,P,PPL,UA,,11,8449689,,,1357,10,9,Europe/Simferopol,2016-05-23
7021003,Izumrudnoye,Izumrudnoye,"Izumrudne,Izumrudnoe,Izumrudnoye,Ізумрудне,Изумрудное",45.73704,34.41299,P,PPLA3,UA,,11,709333,11152849,,1905,18,8,Europe/Simferopol,2016-06-07
7021036,Kholmovka,Kholmovka,"Kholmivka,Kholmovka,Zalankoj,Заланко́й,Холмовка,Холмівка",44.6583,33.75456,P,PPL,UA,,11,712968,11152814,,2234,91,87,Europe/Simferopol,2016-05-23
7021041,Pakharevka,Pakharevka,"Pakharevka,Pakharivka,Пахаревка,Пахарівка",45.83472,34.16129,P,PPLA3,UA,,11,709333,11152859,,1161,19,20,Europe/Simferopol,2016-06-09
7021048,Luganskoye,Luganskoye,"28-j uchastok,28-й участок,Lugans'ke,Luganskoe,Luganskoye,Луганское,Луганське",45.8019,34.23786,P,PPLA3,UA,,11,709333,11152853,,1129,25,25,Europe/Simferopol,2016-06-09
7021130,Yasnopolyanskoye,Yasnopolyanskoye,"Jasnopoljans'ke,Jasnopoljanskoe,Yasnopolyanskoye,Яснополянское,Яснополянське",45.94097,34.35262,P,PPLA3,UA,,11,709333,11152871,,723,12,11,Europe/Simferopol,2016-06-09
7025405,Novoozyornoye,Novoozyornoye,"Novoozerne,Novoozerno,Novoozjornoe,Novoozoernoye,Novoozyornoe,Novoozyornoye,Novoozörnoye,Nowooserne,nuo wo ao ze er nie,Новоозерне,Новоозёрное,Նովոոզյորնոե,諾沃奧澤爾涅",45.38314,33.11715,P,PPL,UA,,11,8449691,,,4998,20,16,Europe/Simferopol,2016-06-09
7026739,Chernovo,Chernovo,"Chernove,Chernovo,Frajdorf,Фрайдорф,Чернове,Черново",45.50833,33.93397,P,PPLA3,UA,,11,697572,11153021,,843,39,41,Europe/Simferopol,2016-08-11
7026819,Kukushkino,Kukushkino,"Karaba-Kukush,Kukushkine,Kukushkino,Караба́-Куку́ш,Кукушкино,Кукушкіне",45.71924,33.3903,P,PPLA3,UA,,11,695741,11153035,,1006,44,43,Europe/Simferopol,2016-08-11
7026824,Senokosnoye,Senokosnoye,"Bozuk-Kuju,Buzukkoj,Senokosnoe,Senokosnoye,Sinokisne,Бозу́к-Кую́,Бузукко́й,Сенокосное,Сінокісне",45.73277,33.51552,P,PPL,UA,,11,695741,11153029,,1058,35,34,Europe/Simferopol,2016-08-11
7026869,Bratskoye,Bratskoye,"Brats'ke,Bratskoe,Bratskoye,Jalantush,Staryj Jalantash,Братское,Братське,Ста́рый Яла́нташ,Яланту́ш",45.8317,33.92151,P,PPLA3,UA,,11,704361,11152946,,1005,10,12,Europe/Simferopol,2016-07-27
7026896,Sovkhoznoye,Sovkhoznoye,"Sovkhozne,Sovkhoznoe,Sovkhoznoye,Совхозне,Совхозное",45.96005,33.77155,P,PPLA3,UA,,11,704361,11152956,,1330,6,6,Europe/Simferopol,2016-08-09
7027004,Pochetnoye,Pochetnoye,"Pochetne,Pochetnoye,Pochjotnoe,Tuzla,Почетне,Почётное,Тузла́",45.99495,33.76588,P,PPLA3,UA,,11,704361,11152955,,1247,8,10,Europe/Simferopol,2017-03-28
7034932,Kamenolomnya,Kamenolomnya,"Kamenolomnja,Kamenolomnya,Каменоломня",45.24804,33.41773,P,PPL,UA,,11,694905,11153107,,1804,27,27,Europe/Simferopol,2016-08-12
7035124,Vladimirovka,Vladimirovka,"Vladimirovka,Volodimirivka,Владимировка,Володимирівка",45.1476,33.57583,P,PPL,UA,,11,694905,11153095,,1261,17,18,Europe/Simferopol,2016-08-12
7036030,Geroyskoye,Geroyskoye,"Ashaga-Dzhamin,Gerojs'ke,Gerojskoe,Geroyskoye,Gor'kovskoe,Ашага́-Джами́н,Геройское,Геройське,Го́рьковское",45.13857,33.74675,P,PPLA3,UA,,11,694905,11153089,,1740,28,41,Europe/Simferopol,2016-08-11
7037529,Zhuravli,Zhuravli,"Zhuravli,Zhuravly,Журавли,Журавлі",45.25246,33.64104,P,PPL,UA,,11,694905,11153096,,1475,16,14,Europe/Simferopol,2016-09-09
7037690,Zernovoye,Zernovoye,"Zernove,Zernovoe,Zernovoye,Зернове,Зерновое",45.28838,33.86414,P,PPLA3,UA,,11,694905,11152910,,944,85,85,Europe/Simferopol,2016-08-12
7037694,Chervonoye,Chervonoye,"Chervone,Chervonnoe,Chervonoye,Червоне,Червонное",45.12294,33.68662,P,PPL,UA,,11,694905,11153101,,2007,26,22,Europe/Simferopol,2016-08-12
7039154,Novofedorovka,Novofedorovka,"Novofedorivka,Novofedorovka,Novofjodorovka,Новофедорівка,Новофёдоровка",45.09473,33.57211,P,PPLA3,UA,,11,694905,11153099,,5651,,7,Europe/Simferopol,2016-08-12
7039160,Shkol’noye,Shkol'noye,"Shkil'ne,Shkol'noe,Shkol'noye,Shkol’noye,Школьное,Шкільне",45.05758,33.89737,P,PPLA3,UA,,11,693803,11152626,,1964,132,128,Europe/Simferopol,2016-05-23
7039965,Vinnitskoye,Vinnitskoye,"Vinnic'ke,Vinnickoe,Vinnitskoye,Винницкое,Вінницьке",44.98129,33.7392,P,PPL,UA,,11,693803,11152611,,1048,82,82,Europe/Simferopol,2016-05-23
7039996,Prudovoye,Prudovoye,"Prudove,Prudovoe,Prudovoye,Прудове,Прудовое",44.90424,33.78114,P,PPL,UA,,11,693803,11152607,,1009,97,122,Europe/Simferopol,2016-05-23
7040008,Kashtany,Kashtany,"Kashtani,Kashtany,Novyj Burljuk,Каштани,Каштаны,Но́вый Бурлю́к",44.8676,33.78995,P,PPLA3,UA,,11,712968,11152812,,862,80,84,Europe/Simferopol,2016-05-20
7040021,Aromatnoye,Aromatnoye,"Aromatne,Aromatnoe,Ароматне,Ароматное",44.80373,33.87005,P,PPLA3,UA,,11,712968,11152800,,872,292,299,Europe/Simferopol,2016-05-23
7040059,Solnechniy,Solnechniy,"Solnechniy,Solnechnyj,Sonjachnij,Солнечный,Сонячний",44.78677,33.61786,P,PPL,UA,,20,700468,11153382,,1718,82,80,Europe/Simferopol,2016-05-23
7040068,Polyushko,Polyushko,"Poljushko,Polyushko,Полюшко",44.74219,33.58913,P,PPL,UA,,20,700468,11153383,,1951,23,36,Europe/Simferopol,2016-05-23
7040139,Zheleznodorozhnoye,Zheleznodorozhnoye,"Zaliznichne,Zheleznodorozhnoe,Zheleznodorozhnoye,Железнодорожное,Залізничне",44.7171,33.80417,P,PPLA3,UA,,11,712968,11152809,,970,109,106,Europe/Simferopol,2016-05-20
7280677,Denyshi,Denyshi,"Denishi,Denyshi,Дениші,Деныши",50.21415,28.40395,P,PPL,UA,,27,,,,1164,,210,Europe/Kiev,2010-03-07
7303923,Stepove,Stepove,"Stepovoe,Степовое",46.70385,30.07919,P,PPL,UA,,17,,,,1549,,53,Europe/Kiev,2010-07-21
7406717,Pervomayskoye,Pervomayskoye,"Karagoz,Pervomajs'ke,Pervomajskoe,Pervomayskoye,Караго́з,Первомайское,Первомайське",45.06191,35.16395,P,PPLA3,UA,,11,705800,11152899,,2880,124,179,Europe/Simferopol,2016-07-21
7525990,Yuzhnoukrains'k,Yuzhnoukrains'k,"Juzhnoukrains'k,Juzhnoukrainsk,Южноукраинск,Южноукраїнськ",47.81777,31.18263,P,PPL,UA,,16,,,,39430,,87,Europe/Kiev,2010-10-21
8394261,Mizhhir’ya,Mizhhir'ya,"Boureni,Mezhgor'e,Mischhirja,Mizhgir'ja,Mizhhiria,OEkoermezo,Volove,Volove Pole,Volovvyj,Volové,Wolowe,Wolowe Pole,Wołowe,Wołowe Pole,wwʼlʼwwʻ‎,Ökörmező,Воловвый,Волове,Волове Поле,Межгорье,Міжгір'я,וואלאווע‎",48.51876,23.50233,P,PPL,UA,,25,,,,10000,450,430,Europe/Uzhgorod,2017-01-19
8468653,Kremidivka,Kremidivka,"Kremidivka,Kremidovka,Кремидовка,Кремидівка",46.73351,30.78472,P,PPL,UA,,17,,,,2533,,75,Europe/Kiev,2013-02-13
8468687,Kulykiv,Kulykiv,"Kulikiv,Kulikov,Kulikow,Kulików,Куликов,Куликів",49.97954,24.07817,P,PPL,UA,,15,,,,3963,,258,Europe/Kiev,2013-02-14
8468688,Hlyns'k,Hlyns'k,"Glins'k,Glins'ko,Glinsk,Glinsko,Glińsko,Глинск,Глинськ,Глинсько",50.06033,23.89956,P,PPL,UA,,15,,,,1698,,259,Europe/Kiev,2013-02-14
8468760,Novoyavorivs'k,Novoyavorivs'k,"Novojavorivs'k,Novojavorovsk,Новояворовск,Новояворівськ",49.93023,23.57357,P,PPL,UA,,15,,,,28807,,297,Europe/Kiev,2013-02-19
8504651,Sofiyivska Borschagivka,Sofiyivska Borschagivka,"Sofievskaja Borshhagovka,Софиевская Борщаговка",50.41005,30.36724,P,PPL,UA,,13,,,,6571,,163,Europe/Kiev,2013-03-17
